Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image125,0,5.56507873535156,265.044504072463,16.2801874704336,0.075255631687554,3.45413648920228,12.3749602011893,110.062939958592,0.240669348872858,0.057921735486885,0.509355471097642,4.45797101449275,0.927739866677294,7.45834073119875E-155
Image126,0,2.19444274902344,114.340586589836,10.6930157855413,0.101123181043775,5.39938163249745,30.3277674967813,112.495739348371,0.281480971808651,0.079231537490342,0.569722971475625,3.85012531328321,0.923177936475766,7.45834073119875E-155
Image127,0,6.12886047363281,529.077051027564,23.0016749613493,0.101793197170364,4.08942654895899,17.0087648039196,120.541005291005,0.282389110561764,0.079743609763864,0.556183631524227,4.04530423280423,0.971280547816894,7.45834073119875E-155
Image128,0,7.23487854003906,551.233619144946,23.4783649163426,0.153633173894519,3.6205865214947,13.4466973359362,97.5052439580483,0.352139298597436,0.124002085616694,0.595932582814835,3.6030551755586,0.974686134046516,7.45834073119875E-155
Image129,0,16.4559936523438,887.694270560941,29.7941986057846,0.106902237973765,2.27932388589507,5.63964232136858,125.90489619293,0.290175699295687,0.084201936461741,0.525156286138595,4.89016385471872,0.958906897738297,7.45834073119875E-155
Image130,0,9.88140869140625,576.989213283086,24.0205997694289,0.069546822217555,2.88431142466813,8.59875861428414,128.347973258864,0.230801555931946,0.053269358220607,0.507924450226153,4.88042650418888,0.945668587027748,7.45834073119875E-155
Image131,0,9.26455688476562,891.679168389678,29.8609974446548,0.239646506619331,3.63004455143473,13.6038700390482,101.220934579439,0.44815177852524,0.200840016595336,0.656100793234631,3.20654205607477,0.984215302963994,7.45834073119875E-155
Image132,1,14.3016815185547,1586.08544357335,39.8256882372842,0.012440138629748,3.30513462157321,11.4008318274445,144.073268317079,0.09473616011895,0.008974940034083,0.392691958971354,5.27806951737935,0.971442024371878,7.45834073119875E-155
Image133,1,23.8819580078125,2166.15463630793,46.5419663992394,0.025986127990153,2.56360286914546,7.05826573976563,145.854975276028,0.138452719297144,0.019169155480774,0.418170643157688,5.44123823071192,0.97493558881018,7.45834073119875E-155
Image134,1,24.8785552978516,2224.07632881844,47.1601137489982,0.021594912120021,2.4676199580879,6.4979219636867,139.256254225828,0.12577248084978,0.015818716939108,0.424269787114231,5.07653820148749,0.973441981886166,7.45834073119875E-155
Image135,1,15.9591217041016,1748.69447163699,41.8173943669019,0.005962465699193,3.10819676456995,10.0510487528943,164.720379716414,0.064976696996517,0.004221971152577,0.387319626535363,5.42309540975727,0.956385420958502,7.45834073119875E-155
Image136,1,6.97474670410156,973.62286367654,31.2029303700236,0.011507993425491,4.85181888172825,24.2210551806578,190.9486260454,0.090971275569938,0.008275772978822,0.381160650718113,5.58900836320191,0.962128573082256,7.45834073119875E-155
Image137,0,6.16751098632813,462.698605764117,21.5104301622287,0.084245081246681,4.18166841973108,18.6373662187465,220.111021505376,0.255925502502121,0.065497862830963,0.485833169123383,5.73521505376344,0.937322505805612,7.45834073119875E-155
Image138,0,7.39613342285156,818.763892973982,28.6140506215737,0.099275994361438,4.22544675445914,18.2252821825937,166.873318189761,0.27894351711021,0.077809485737814,0.512541862861499,4.79783330421108,0.975461013991899,7.45834073119875E-155
Image139,1,7.98458862304688,706.756688203621,26.5848958659541,0.001313310462133,4.19324636154381,18.8552057060955,148.910529715762,0.030190756979294,0.000911481806983,0.29796401419649,6.85303617571059,0.95659822803122,7.45834073119875E-155
Image140,1,10.3251647949219,878.851401707764,29.6454280068236,0.003248348538371,3.36386205768223,11.8644638708298,87.747609388583,0.047676369766879,0.002273036234148,0.314399988004644,5.35467980295567,0.944945878617438,7.45834073119875E-155
Image141,0,5.82792663574219,476.788900395971,21.8354963395836,0.087903610482911,4.13985311773317,17.4949731571461,86.9762137504073,0.261368863217359,0.068313682659534,0.515605843235174,4.07820136852395,0.977227910614587,7.45834073119875E-155
Image142,0,7.29403686523438,491.711418518983,22.1745669296828,0.20656792323387,3.50650302510584,12.7368952844951,57.7470678225395,0.413308037295578,0.170823533693123,0.630150690094048,2.93183749787523,0.982255849576427,7.45834073119875E-155
Image143,1,6.43959045410156,711.402252446016,26.6721250080682,0.003682775871175,4.9457833097823,26.2580245323283,191.833333333333,0.050998485803349,0.002600845554234,0.252044715970321,8.1616091954023,0.962898827983635,7.45834073119875E-155
Image144,1,11.0568237304688,1089.14786426003,33.0022402915322,0.002286479027908,3.79624635412557,15.7711505980409,172.687267904509,0.039991850762441,0.001599348127405,0.301954840569072,6.89363395225464,0.9628403552455,7.45834073119875E-155
Image145,0,1.80509948730469,129.837603172067,11.3946304535104,0.228247246206212,6.84938455334623,48.1693888786795,208.461768219833,0.436312202549676,0.190368338093749,0.621025985102045,5.45340501792115,0.926456347211921,7.45834073119875E-155
Image146,0,3.70179748535156,170.450773948569,13.055679758196,0.125663450827559,3.93677154721567,15.8796343147415,29.9619178082192,0.315389383939274,0.099470463501595,0.644926349461154,2.02712328767123,0.977232512465253,7.45834073119875E-155
Image147,0,5.85762023925781,298.175664502544,17.2677637377439,0.244682468022478,3.3223292144747,11.4205132925558,50.0778123255999,0.452887687304976,0.20510725731245,0.697593755963688,2.13920114805071,0.973508789404057,7.45834073119875E-155
Image148,0,14.1048431396484,744.32026787552,27.2822335573083,0.09733454193022,2.34318024152618,5.78530297108341,84.9326442721792,0.275757277311844,0.076042075990441,0.57008882482516,3.2151593453919,0.966835481849433,7.45834073119875E-155
Image149,0,17.7861480712891,941.678046300026,30.68677314903,0.114726780639481,2.13729955294049,5.03103639815626,97.1532901530086,0.301175844289564,0.090706889183532,0.570948087717911,3.24152820801652,0.968268763940594,7.45834073119875E-155
Image150,1,2.48399353027344,366.792363997027,19.1518240383789,0.002504967097832,8.1114588288368,67.5899046765845,43.0577819198509,0.041715259678164,0.001740162890017,0.268170928389716,4.67008387698043,0.974468209326564,7.45834073119875E-155
Image151,1,4.97975158691406,852.316560318662,29.1944611239643,0.002169761318076,6.31930214390036,41.2415005772894,79.5966702470462,0.03882070970677,0.001507047502137,0.303954769234626,5.57948442534909,0.976701482513131,7.45834073119875E-155
Image152,1,5.42892456054688,920.949781185996,30.347154416617,0.004496507597217,5.98392849421516,36.797840047486,196.261261261261,0.056210269725403,0.003159594422603,0.291341160364579,6.34376481744903,0.96211753000703,7.45834073119875E-155
Image153,1,3.50680541992187,520.38173845399,22.8118771356938,0.009822648339268,6.93950885868806,49.9304079745045,227.072340425532,0.083897184885824,0.007038737631766,0.290438555903267,6.64802431610942,0.956117155127124,7.45834073119875E-155
Image154,0,4.06016540527344,324.441043664509,18.01224704651,0.107292409262728,4.71136044662121,22.4760711926956,303.039281705948,0.290190897561961,0.084210757027817,0.602073808261266,5.30774410774411,0.909463004827933,7.45834073119875E-155
Image155,0,6.30006408691406,661.090988179756,25.7116897184871,0.129987344932749,4.47031573592771,20.4630615646317,80.6308474576271,0.32202825597198,0.103702197644355,0.548197688913688,4.19186440677966,0.987737703181034,7.45834073119875E-155
Image156,0,21.7411956787109,1499.67817018132,38.7256784341,0.060598236138716,2.22884229809928,5.2668278525438,81.4416813380282,0.214784842794815,0.046132528694394,0.543266472607211,3.66175176056338,0.981443468885353,7.45834073119875E-155
Image157,0,17.8222961425781,1326.89289370438,36.4265410614894,0.064984646698559,2.45945141220631,6.27836262391583,83.059144072302,0.222431660346188,0.049475843524362,0.562271814484528,3.72727272727273,0.981126598341991,7.45834073119875E-155
Image158,0,11.8155822753906,967.096791140242,31.0981798686071,0.075153999867769,3.00791536303799,9.22521506918556,77.1509398496241,0.24002954404163,0.057614182012833,0.572389982662926,3.69154135338346,0.98277100256227,7.45834073119875E-155
Image159,0,5.46952819824219,496.367142884479,22.2792985276574,0.111726000943907,4.49146140097804,20.625304170117,89.0094979647219,0.296792764485882,0.088085945051172,0.540798502289307,4.51458616010855,0.981878158592671,7.45834073119875E-155
Image160,0,4.1859130859375,291.500919004364,17.0733979923261,0.108009771496159,4.86801325469954,25.8548584409002,89.7700159489633,0.291803468077492,0.085149263982052,0.533460423174174,4.05964912280702,0.969696078367172,7.45834073119875E-155
Image161,0,6.81478881835938,419.166620989474,20.4735590699193,0.218627394576932,3.48250092214663,12.7405052622746,75.9632907243527,0.426279550823654,0.181714255450416,0.636161038255502,3.13143231727303,0.972146634455387,7.45834073119875E-155
Image162,0,10.2052154541016,586.339287028456,24.214443768719,0.142859123744829,2.89868916161299,8.86195097977048,72.0395076923077,0.338794297961699,0.114781576331361,0.582581217670578,3.41316923076923,0.974378148519468,7.45834073119875E-155
Image163,0,6.04696655273438,518.671890998816,22.7743691679663,0.101236731651159,4.20503208998655,18.175012766883,149.506106264869,0.281889899007452,0.079461915162431,0.546346043947862,4.40824742268041,0.96545317981899,7.45834073119875E-155
Image164,0,8.39912414550781,668.786629474219,25.86090929326,0.223068888510901,3.51039400678205,12.8697662703527,125.750873515024,0.43108251432614,0.185832134157747,0.62650863859566,3.93990216631726,0.972094672063661,7.45834073119875E-155
Image165,0,18.7931213378906,1233.6162898885,35.1228741689585,0.058231954708327,2.2852520057115,5.43837693861956,135.764677103718,0.21019373848306,0.044181407697485,0.519120520503978,4.38661937377691,0.961115127344647,7.45834073119875E-155
Image166,0,13.2560424804688,955.104180498082,30.9047598356318,0.086252840302409,2.73519454205424,7.7311263245291,165.410184317401,0.258797044042022,0.066975910004888,0.525501460981259,5.05388940955951,0.956615382136592,7.45834073119875E-155
Image167,0,7.05635070800781,560.945328660951,23.6842844236627,0.122941541194601,3.71731245669716,14.1633182236173,218.557952182952,0.312643641267087,0.097746046424743,0.542133907771099,5.57614345114345,0.944348951575115,7.45834073119875E-155
Image168,0,6.03752136230469,455.656125493658,21.3461032859316,0.087549023267629,3.90416555241945,15.5854635730829,124.261335784314,0.260829806728838,0.068032188078203,0.536860553118932,4.22120098039216,0.961063723170998,7.45834073119875E-155
Image169,0,7.30305480957031,533.634990208374,23.1005409072683,0.239992264900186,3.57053765831877,13.1752264412232,81.9838187702265,0.448384568407177,0.20104872118569,0.659414786799177,3.18284789644013,0.978047385430544,7.45834073119875E-155
Image170,0,14.5974426269531,908.384526017898,30.1394181433202,0.115190882191029,2.48692054453081,6.51231134904258,132.770552884615,0.301776266780859,0.091068915192192,0.571536332989429,4.50228365384615,0.961761860913753,7.45834073119875E-155
Image171,0,17.8188323974609,1054.36077062157,32.4709219244168,0.09208684005549,2.25139206096545,5.4167138094995,123.859596393302,0.267985707512874,0.071816339431176,0.542962390346059,4.29680120223272,0.963444585018512,7.45834073119875E-155
Image172,0,23.2617950439453,1232.90074223634,35.1126863432056,0.063351729395441,1.95376063539789,4.17477676991221,133.53974295822,0.219872997642766,0.048344135092416,0.523985471047036,4.66472616542027,0.957974222240443,7.45834073119875E-155
Image173,1,5.17120361328125,784.124432491594,28.002221920619,0.001586934897192,5.93528315915513,36.7861843837718,93.5952380952381,0.033187285714965,0.001101395933127,0.308435855632238,5.93589743589744,0.970350338153776,7.45834073119875E-155
Image174,1,3.35955810546875,566.907780002785,23.8098252829118,0.001918827846656,7.68639794547989,61.7762137375109,219.602307692308,0.036516187542824,0.001333431952663,0.231069214792296,9.41,0.945171247829805,7.45834073119875E-155
Image175,1,2.07804870605469,256.501918132347,16.0156772611197,0.028151336389443,8.59015852077661,80.3128267942891,482.978566149298,0.143969633071531,0.020727255246751,0.403361761989496,9.019955654102,0.914349648707627,7.45834073119875E-155
Image176,0,17.7657165527344,1488.72464651239,38.5839946935564,0.134640166857045,2.64178067732519,7.41673387083557,136.888408759124,0.328372001140858,0.107828171133252,0.539454172700614,5.0563503649635,0.978426809965972,7.45834073119875E-155
Image177,1,19.8540496826172,1614.83062587383,40.1849552180145,0.002936453560213,2.59125675521663,6.98273252648238,181.502586206896,0.045264506531469,0.002048875551537,0.346975631015632,6.93612852664577,0.943518908164215,7.45834073119875E-155
Image178,1,16.0005798339844,1404.38317713912,37.4751007622277,0.002162593176828,2.90675882005337,8.77545756450498,162.669348659004,0.03875784784608,0.00150217076966,0.36335421911523,6.19291187739464,0.954496989005281,7.45834073119875E-155
Image179,0,14.4913635253906,1115.29890293501,33.3960911325713,0.066818911005172,2.79233062490711,8.09098500190387,157.612068338786,0.226351656745034,0.051235072511222,0.472292766574597,6.06324972737187,0.966262087244963,7.45834073119875E-155
Image180,0,6.9891357421875,626.417855725249,25.0283410502024,0.112641940752325,4.07175865472549,17.0856062361415,151.035737491878,0.298429220905438,0.089059999890227,0.513186298543031,5.97686809616634,0.970666508231069,7.45834073119875E-155
Image181,1,10.4925384521484,1035.77452771799,32.1834511467927,0.00243145527971,3.52306168079914,12.8268725892528,191.681051265412,0.041098764615043,0.001689108452883,0.349777718492137,6.42407527579494,0.893413542246778,7.45834073119875E-155
Image182,0,17.5949249267578,1224.61980195184,34.9945681778164,0.066543102625534,2.37414708363231,5.81056399722509,179.364712139343,0.225151314582769,0.050693114458349,0.541736562697995,4.05969950804414,0.951368741490082,7.45834073119875E-155
Image183,0,10.7865142822266,785.06675708373,28.0190427581624,0.095524430430034,2.97359608756914,9.06532635355641,153.211350114416,0.27298757991791,0.074522218789437,0.558431617102702,4.18233409610984,0.957463465028284,7.45834073119875E-155
Image184,0,5.25741577148438,448.477747398216,21.1772932028202,0.093669693124877,4.33085321270124,19.0146189958453,127.914619883041,0.270107112417719,0.072957852178638,0.548364722305922,4.10643274853801,0.966278351422493,7.45834073119875E-155
Image185,0,7.1778564453125,597.20184631095,24.4377136064516,0.111459600333824,3.70447217306868,13.8945456813897,106.207637906648,0.295827194737404,0.087513729146202,0.605225926058558,3.22121640735502,0.973605695593486,7.45834073119875E-155
Image186,1,9.0098876953125,1433.53873745383,37.8621015984827,0.001599978591699,4.70843543879998,23.1043112630967,148.467049494121,0.033351150932304,0.001112299268509,0.325205193364158,5.84468143286847,0.973226197044653,7.45834073119875E-155
Image187,0,14.2021942138672,842.158178996231,29.0199617331972,0.077858731513417,2.43485410634818,6.16025276525277,96.9534587825621,0.244966358145414,0.060008516623027,0.555768678494002,3.31266322908993,0.964819404272675,7.45834073119875E-155
